6688	1.282432	1.002493	2
30379	10.104171	0.153688	3
47258	2.116954	1.316678	1
61148	4.233843	0.912418	1
0	1.039798	1.310269	2
28813	10.059004	1.225591	3
9207	0.599143	0.844613	2
10153	1.737013	0.417637	2
30398	9.837446	1.417785	3
68253	14.808320	1.673069	1
24825	10.954120	0.763339	3
72202	0.810101	1.588021	1
0	2.218646	1.147078	2
11918	5.022236	1.511691	2
35180	10.066012	1.360117	3
13869	7.817776	1.136800	2
1606	4.791839	1.205951	2
38367	9.960911	0.996890	3
37095	2.378305	0.216284	1
58381	1.530555	1.441608	1
19305	0.777043	0.057727	2
57942	3.487302	0.642966	1
4712	0.986866	0.661324	2
47029	8.307389	1.049398	3
30117	13.850598	0.859417	3
68929	9.190050	1.039156	1
7240	0.000000	1.323263	2
6329	3.033756	0.791368	2
66686	10.033538	0.405882	1
8348	4.103885	0.217067	2
42324	8.425120	0.642906	3
43549	3.017938	0.820128	1
7005	6.907365	0.032987	2
71357	14.214957	1.586803	1
34262	10.622098	1.578883	3
65187	11.245804	0.132772	1
73249	8.672584	1.606838	1
4068	2.125043	1.472993	2
33078	10.750347	0.114354	3
25529	8.724785	0.586428	3
39831	6.057029	0.393536	3
72621	11.843222	1.077944	1
37534	2.039292	0.768827	1
11393	0.682161	0.387249	2
70699	11.381401	1.683631	1
12133	2.187111	0.336982	2
12685	6.742859	1.540698	2
11774	8.234048	0.661571	2
57533	9.417085	1.312748	1
68809	3.405869	0.636768	1
16092	7.553136	0.236552	3
26059	3.647217	0.664495	1
38300	10.944669	0.568161	3
13788	10.891934	1.439687	2
21856	8.170081	0.986309	3
72774	9.740989	0.578840	1
33923	9.136379	0.378140	3
8571	1.831138	0.321401	2
52119	3.285809	0.490566	1
45298	2.986534	0.626436	1
4751	0.000000	0.047819	2
28268	12.128673	0.845451	3
52656	2.290272	0.128881	1
34776	9.170435	1.360001	3
14142	3.931250	1.268149	2
49216	4.060274	1.333318	1
